emsid,name,lon,lat,elev_m,date,test_variable,value,PAH,narcotic_benchmark,Pabs,phototoxic_benchmark,p_n_ratio
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.05555555555555556,Anthracene,64.12871554268789,940.1597494779292,2.347850281598873,0.0366115282635905
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.061111111111111116,Anthracene,64.12871554268789,941.7800880980716,2.345984573539479,0.03658243508678811
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.06666666666666667,Anthracene,64.12871554268789,943.5572266046627,2.3439436440944714,0.03655060957106186
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.07222222222222223,Anthracene,64.12871554268789,945.3822329949522,2.341853511005045,0.036518016791497535
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.07777777777777778,Anthracene,64.12871554268789,946.8648666518691,2.3401597738464472,0.03649160526673418
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.08333333333333334,Anthracene,64.12871554268789,948.6143513162467,2.3381661099829323,0.03646051679339359
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.08888888888888889,Anthracene,64.12871554268789,950.3686560618563,2.33617227837985,0.03642942570438285
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.09444444444444444,Anthracene,64.12871554268789,952.1200457341732,2.3341870551733668,0.036398468851595714
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.1,Anthracene,64.12871554268789,953.8199061559073,2.332265278334987,0.036368501358529357
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.07,Anthracene,64.12871554268789,944.5911843747986,2.3427587626368966,0.036532132958088284
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.05,Anthracene,64.12871554268789,940.2471609303278,2.347749514879675,0.03660995694381051
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.05555555555555556,Anthracene,64.12871554268789,941.8033851681397,2.345957782380402,0.03658201731514166
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.061111111111111116,Anthracene,64.12871554268789,943.4839813877816,2.344027651812284,0.03655191955703463
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.06666666666666667,Anthracene,64.12871554268789,945.2887317476195,2.3419604539293783,0.03651968442078698
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.07222222222222223,Anthracene,64.12871554268789,946.9890715463807,2.3400180580271446,0.03648939540149513
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.07777777777777778,Anthracene,64.12871554268789,948.7933371859252,2.3379624421179326,0.03645734087035699
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.08333333333333334,Anthracene,64.12871554268789,950.4167386408956,2.3361177056191305,0.03642857471648674
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.08888888888888889,Anthracene,64.12871554268789,952.3170911466426,2.3339640316857304,0.03639499110397908
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.09444444444444444,Anthracene,64.12871554268789,954.0329556687208,2.332024764093791,0.0363647508664267
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.1,Anthracene,64.12871554268789,955.7160188976076,2.330127456364722,0.036335164935802446
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.07,Anthracene,64.12871554268789,946.363533443596,2.3407320601000454,0.03650052929162311
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,albedo,0.05,Benzo[a]pyrene,2.1642299871871598,3987.264310277473,0.04038866645997784,0.01866191056361381
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,albedo,0.05555555555555556,Benzo[a]pyrene,2.1642299871871598,3992.9760790085766,0.040361487850044064,0.01864935246669496
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,albedo,0.061111111111111116,Benzo[a]pyrene,2.1642299871871598,4000.314442462407,0.04032665259910875,0.018633256556767855
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,albedo,0.06666666666666667,Benzo[a]pyrene,2.1642299871871598,4007.0471412489915,0.040294774482971835,0.018618527014932815
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,albedo,0.07222222222222223,Benzo[a]pyrene,2.1642299871871598,4013.655398689145,0.04026356159884237,0.018604104848936476
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,albedo,0.07777777777777778,Benzo[a]pyrene,2.1642299871871598,4020.6150997283457,0.040230769829264705,0.018588953146126793
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,albedo,0.08333333333333334,Benzo[a]pyrene,2.1642299871871598,4026.833884480012,0.0402015391051924,0.01857544685324417
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,albedo,0.08888888888888889,Benzo[a]pyrene,2.1642299871871598,4034.1467194577745,0.040167250202499234,0.018559603387948816
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,albedo,0.09444444444444444,Benzo[a]pyrene,2.1642299871871598,4040.6938753354325,0.0401366284440415,0.018545454356358355
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,albedo,0.1,Benzo[a]pyrene,2.1642299871871598,4047.8903609386257,0.04010305324432414,0.018529940663305336
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,albedo,0.07,Benzo[a]pyrene,2.1642299871871598,4011.0216389101383,0.04027599266978586,0.01860984872598147
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.05,Benzo[a]pyrene,2.1642299871871598,4265.126349700862,0.03912888231079041,0.01807981709081023
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.05555555555555556,Benzo[a]pyrene,2.1642299871871598,4271.988302728724,0.03909929626841592,0.01806614662022732
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.061111111111111116,Benzo[a]pyrene,2.1642299871871598,4279.120859290323,0.039068617036285704,0.01805197103246084
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.06666666666666667,Benzo[a]pyrene,2.1642299871871598,4286.6591576882365,0.039036273740021846,0.018037026550379295
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.07222222222222223,Benzo[a]pyrene,2.1642299871871598,4294.147065664153,0.03900422885772658,0.018022219952889666
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.07777777777777778,Benzo[a]pyrene,2.1642299871871598,4300.767705451016,0.03897596346334398,0.018009159698411197
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.08333333333333334,Benzo[a]pyrene,2.1642299871871598,4308.374860284037,0.038943564788100335,0.017994189628023367
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.08888888888888889,Benzo[a]pyrene,2.1642299871871598,4316.09779092347,0.03891075846441335,0.017979031200369557
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.09444444444444444,Benzo[a]pyrene,2.1642299871871598,4323.037596824515,0.03888135190719232,0.01796544366235598
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.1,Benzo[a]pyrene,2.1642299871871598,4330.829778615115,0.03884841565469224,0.017950225200041404
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.07,Benzo[a]pyrene,2.1642299871871598,4290.964644303478,0.03901783820243604,0.018028508260874508
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.05,Benzo[a]pyrene,2.1642299871871598,4274.166284801366,0.03908992018716219,0.018061814325919762
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.05555555555555556,Benzo[a]pyrene,2.1642299871871598,4281.092521250476,0.03906014952166081,0.018048058548725272
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.061111111111111116,Benzo[a]pyrene,2.1642299871871598,4288.063016926378,0.03903025962295822,0.018034247678864145
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.06666666666666667,Benzo[a]pyrene,2.1642299871871598,4295.689772087529,0.03899763691464836,0.018019174092182975
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.07222222222222223,Benzo[a]pyrene,2.1642299871871598,4302.764558142357,0.038967450814446705,0.018005226360019402
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.07777777777777778,Benzo[a]pyrene,2.1642299871871598,4311.030330948719,0.0389322748926145,0.017988973040344296
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.08333333333333334,Benzo[a]pyrene,2.1642299871871598,4317.8116853842075,0.0389034896268418,0.017975672575078074
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.08888888888888889,Benzo[a]pyrene,2.1642299871871598,4325.642897285107,0.03887033008479339,0.01796035094001862
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.09444444444444444,Benzo[a]pyrene,2.1642299871871598,4333.155703592233,0.03883860114317638,0.017945690325479106
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.1,Benzo[a]pyrene,2.1642299871871598,4340.749282217431,0.03880661269801907,0.017930909805226318
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.07,Benzo[a]pyrene,2.1642299871871598,4300.158935353927,0.03897855981973917,0.01801035936591907
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.1,Anthracene,64.12871554268789,920.1617738696888,2.3712655337815303,0.03697665723872288
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.2,Anthracene,64.12871554268789,891.0884821265583,2.406649290236923,0.03752841874144375
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.30000000000000004,Anthracene,64.12871554268789,863.4461301644245,2.441871992237877,0.03807766881924248
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.4,Anthracene,64.12871554268789,837.338392079853,2.4766663170356247,0.03862023893784382
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.5,Anthracene,64.12871554268789,812.4291040623076,2.511353863259667,0.039161143989979975
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.6,Anthracene,64.12871554268789,788.8476149876805,2.5456353259752147,0.03969571672273224
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.7000000000000001,Anthracene,64.12871554268789,766.3901659307157,2.579684389858266,0.04022666551213044
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.8,Anthracene,64.12871554268789,744.9394852000903,2.61357677429793,0.04075517109894674
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.9,Anthracene,64.12871554268789,724.4036610852453,2.647367152054494,0.04128208603043435
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,1,Anthracene,64.12871554268789,704.8861319724961,2.6807853688216823,0.04180319761803419
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.235,Anthracene,64.12871554268789,881.2271445793859,2.419031810200554,0.03772150728000006
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.1,Anthracene,64.12871554268789,986.1121849532982,2.296671908401777,0.03581347121903565
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.2,Anthracene,64.12871554268789,954.901683319651,2.3310448491592903,0.036349470427294125
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.30000000000000004,Anthracene,64.12871554268789,925.6541263906563,2.3647619508636097,0.03687524271852106
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.4,Anthracene,64.12871554268789,897.6360734513507,2.3985364295468945,0.03740190972560937
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.5,Anthracene,64.12871554268789,871.2310813101979,2.4317892625807924,0.0379204423790782
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.6,Anthracene,64.12871554268789,845.9701417604944,2.4649913774729173,0.038438184152184876
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.7000000000000001,Anthracene,64.12871554268789,821.8408133812876,2.49806948007477,0.03895399212248227
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.8,Anthracene,64.12871554268789,799.1254879331724,2.5305147160600603,0.03945993139961768
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.9,Anthracene,64.12871554268789,777.1485236598478,2.5631961197630146,0.039969553390739584
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,1,Anthracene,64.12871554268789,756.3286070175698,2.59540935806824,0.04047187497994687
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.235,Anthracene,64.12871554268789,944.5911843747986,2.3427587626368966,0.036532132958088284
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.1,Anthracene,64.12871554268789,987.6026114879913,2.295069850789971,0.03578848931197189
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.2,Anthracene,64.12871554268789,956.7126697124063,2.329006210962157,0.03631768064045868
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.30000000000000004,Anthracene,64.12871554268789,927.5230012527734,2.36256167684104,0.036840932441074364
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.4,Anthracene,64.12871554268789,899.6943482284273,2.3960037269863514,0.03736241567775404
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.5,Anthracene,64.12871554268789,873.3326768845084,2.4290896247756355,0.03787834520338536
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.6,Anthracene,64.12871554268789,848.1807099518326,2.4620290587412796,0.03839199082511495
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.7000000000000001,Anthracene,64.12871554268789,824.0991955813554,2.4949144255796316,0.038904793343613256
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.8,Anthracene,64.12871554268789,801.3455426692301,2.527285386531359,0.03940957440273457
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.9,Anthracene,64.12871554268789,779.4348935195069,2.559734353347346,0.039915571857094725
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,1,Anthracene,64.12871554268789,758.5800470930129,2.591864561251095,0.04041659870024679
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.235,Anthracene,64.12871554268789,946.363533443596,2.3407320601000454,0.03650052929162311
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.1,Benzo[a]pyrene,2.1642299871871598,4189.6624668118175,0.03945891025095476,0.01823230917442343
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.2,Benzo[a]pyrene,2.1642299871871598,4056.169379996416,0.04006453522683083,0.018512143101252623
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.30000000000000004,Benzo[a]pyrene,2.1642299871871598,3929.62603360816,0.04066615128030144,0.018790124673004397
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.4,Benzo[a]pyrene,2.1642299871871598,3810.533700171458,0.041258784354329274,0.01906395558632525
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.5,Benzo[a]pyrene,2.1642299871871598,3697.212308543095,0.04184838067114645,0.01933638334137335
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.6,Benzo[a]pyrene,2.1642299871871598,3589.8922353298717,0.04243161516652006,0.019605871565280476
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.7000000000000001,Benzo[a]pyrene,2.1642299871871598,3487.5631524255214,0.04301194385811425,0.019874017139008725
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.8,Benzo[a]pyrene,2.1642299871871598,3390.0887775264155,0.04358834260668944,0.020140346850724963
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.9,Benzo[a]pyrene,2.1642299871871598,3297.176004297024,0.04416074896682509,0.020404831847016695
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,1,Benzo[a]pyrene,2.1642299871871598,3208.470022711807,0.04472964713359711,0.020667695854141657
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.235,Benzo[a]pyrene,2.1642299871871598,4011.0216389101383,0.04027599266978586,0.01860984872598147
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.1,Benzo[a]pyrene,2.1642299871871598,4478.626823203736,0.03823966535700374,0.01766894719294767
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.2,Benzo[a]pyrene,2.1642299871871598,4337.9981680232095,0.038818192488647506,0.017936260341304733
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.30000000000000004,Benzo[a]pyrene,2.1642299871871598,4205.12291473373,0.03939059222950303,0.018200742279104454
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.4,Benzo[a]pyrene,2.1642299871871598,4078.921954397972,0.03995926837747948,0.01846350370064614
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.5,Benzo[a]pyrene,2.1642299871871598,3959.3813096179033,0.040522164987407724,0.0187235946398073
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.6,Benzo[a]pyrene,2.1642299871871598,3845.7040283060896,0.04108098112108086,0.01898180016185509
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.7000000000000001,Benzo[a]pyrene,2.1642299871871598,3736.519211892716,0.04164091561136783,0.019240522429637134
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.8,Benzo[a]pyrene,2.1642299871871598,3633.927733140299,0.042189260727928016,0.019493889733392528
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.9,Benzo[a]pyrene,2.1642299871871598,3534.8715094529757,0.04274060015600118,0.01974864058304217
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,1,Benzo[a]pyrene,2.1642299871871598,3440.400227705676,0.04328785649930236,0.02000150481029209
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.235,Benzo[a]pyrene,2.1642299871871598,4290.964644303478,0.03901783820243604,0.018028508260874508
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.1,Benzo[a]pyrene,2.1642299871871598,4486.880508186599,0.03820653714211226,0.017653640032854884
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.2,Benzo[a]pyrene,2.1642299871871598,4347.186500859808,0.03877955950078115,0.01791840965625967
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.30000000000000004,Benzo[a]pyrene,2.1642299871871598,4215.565321694514,0.03934465576780393,0.018179516964802807
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.4,Benzo[a]pyrene,2.1642299871871598,4089.7183049399446,0.039909617799696366,0.018440562248916402
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.5,Benzo[a]pyrene,2.1642299871871598,3970.5382763130283,0.04046858315398377,0.018698836719557986
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.6,Benzo[a]pyrene,2.1642299871871598,3856.9598078021554,0.041024578664489775,0.01895573894981893
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.7000000000000001,Benzo[a]pyrene,2.1642299871871598,3748.416500070413,0.04157874820196656,0.01921179747444784
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.8,Benzo[a]pyrene,2.1642299871871598,3645.8186842240175,0.04212455182391987,0.019463990460029144
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.9,Benzo[a]pyrene,2.1642299871871598,3546.79842048335,0.042673027357818506,0.0197174180241724
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,1,Benzo[a]pyrene,2.1642299871871598,3452.506578614102,0.04321650720576949,0.019968537291148895
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.235,Benzo[a]pyrene,2.1642299871871598,4300.158935353927,0.03897855981973917,0.01801035936591907
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0,Anthracene,64.12871554268789,2935.089406806568,1.381932749777378,0.021549359566659047
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.1,Anthracene,64.12871554268789,1777.0314560914017,1.7473440667092444,0.02724745150315865
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.2,Anthracene,64.12871554268789,1106.70040643513,2.177344102526348,0.033952716565435935
