emsid,name,lon,lat,elev_m,date,test_variable,value,PAH,nlc50,Pabs,plc50,plc_nlc_ratio
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,albedo,0.08333333333333334,Benzo[a]pyrene,1.8324605111968386,1781.9357480633953,0.03780267652901865,0.020629463116958797
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,albedo,0.08888888888888889,Benzo[a]pyrene,1.8324605111968386,1784.7799689732342,0.037777530890880845,0.020615740781342748
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,albedo,0.09444444444444444,Benzo[a]pyrene,1.8324605111968386,1787.8800150816796,0.0377501877152604,0.02060081921798388
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,albedo,0.1,Benzo[a]pyrene,1.8324605111968386,1791.0939343654736,0.03772191056066017,0.0205853879688915
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,albedo,0.07,Benzo[a]pyrene,1.8324605111968386,1774.7179901955797,0.037866742955642706,0.02066442508543375
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.05,Benzo[a]pyrene,1.8324605111968386,1906.965261451625,0.03674783216680324,0.020053819409621032
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.05555555555555556,Benzo[a]pyrene,1.8324605111968386,1910.2248078841405,0.03672164217289298,0.020039527154071608
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.061111111111111116,Benzo[a]pyrene,1.8324605111968386,1913.2881975433652,0.03669708560156149,0.020026126280665905
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.06666666666666667,Benzo[a]pyrene,1.8324605111968386,1916.512698039217,0.036671297314328874,0.020012053242215666
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.07222222222222223,Benzo[a]pyrene,1.8324605111968386,1919.7724323955083,0.036645289303724106,0.019997860297567827
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.07777777777777778,Benzo[a]pyrene,1.8324605111968386,1922.8656950717539,0.036620666969946175,0.0199844235366513
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.08333333333333334,Benzo[a]pyrene,1.8324605111968386,1925.8743369048698,0.036596771697586204,0.019971383543585165
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.08888888888888889,Benzo[a]pyrene,1.8324605111968386,1928.8817484665472,0.03657293870326818,0.019958377536540322
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.09444444444444444,Benzo[a]pyrene,1.8324605111968386,1932.5839871887065,0.036543671174836805,0.019942405826234674
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.1,Benzo[a]pyrene,1.8324605111968386,1935.7447124680061,0.03651874694697677,0.01992880431738483
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,albedo,0.07,Benzo[a]pyrene,1.8324605111968386,1918.789961619662,0.03665312145881972,0.020002134417008745
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.05,Benzo[a]pyrene,1.8324605111968386,1914.6430083670825,0.03668624290353561,0.020020209264741344
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.05555555555555556,Benzo[a]pyrene,1.8324605111968386,1917.7418986346045,0.03666148273935639,0.020006697287796724
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.061111111111111116,Benzo[a]pyrene,1.8324605111968386,1920.8529263485661,0.03663668223612866,0.019993163297254396
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.06666666666666667,Benzo[a]pyrene,1.8324605111968386,1924.288754286362,0.036609358170702856,0.01997825216260301
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.07222222222222223,Benzo[a]pyrene,1.8324605111968386,1927.5403787040705,0.03658356225460639,0.019964174960972282
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.07777777777777778,Benzo[a]pyrene,1.8324605111968386,1930.609486830923,0.036559270469213416,0.019950918585053375
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.08333333333333334,Benzo[a]pyrene,1.8324605111968386,1934.0610450742056,0.03653201653797605,0.019936045723635172
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.08888888888888889,Benzo[a]pyrene,1.8324605111968386,1937.2033202849764,0.036507264271882,0.019922538056788976
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.09444444444444444,Benzo[a]pyrene,1.8324605111968386,1940.7177617732557,0.036479647317883356,0.019907467088639923
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.1,Benzo[a]pyrene,1.8324605111968386,1943.8517598985452,0.0364550793112011,0.019894059974799195
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,albedo,0.07,Benzo[a]pyrene,1.8324605111968386,1926.2853972632463,0.03659351105282613,0.01996960416294359
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.1,Anthracene,58.4068461216894,354.7496213536189,2.348520084212754,0.04020967129982782
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.2,Anthracene,58.4068461216894,344.23446492172656,2.377583898216678,0.040707281013993346
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.30000000000000004,Anthracene,58.4068461216894,334.1167933537238,2.4067394493021013,0.04120646138447044
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.4,Anthracene,58.4068461216894,324.3673073887882,2.436019856941301,0.04170777945903647
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.5,Anthracene,58.4068461216894,315.05468458643713,2.465154177327903,0.04220659633276222
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.6,Anthracene,58.4068461216894,306.0723524293399,2.494412248812467,0.04270753198375775
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.7000000000000001,Anthracene,58.4068461216894,297.59145700158314,2.5231535401448535,0.04319961969677181
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.8,Anthracene,58.4068461216894,289.39458084749856,2.552034738406777,0.04369410279558098
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.9,Anthracene,58.4068461216894,281.59271219896897,2.5805995009103135,0.04418316810898658
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,1,Anthracene,58.4068461216894,274.0454358192215,2.609297528814693,0.04467451509671107
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.235,Anthracene,58.4068461216894,340.66623290527394,2.387728653990848,0.0408809722239764
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.1,Anthracene,58.4068461216894,385.16901803502026,2.2707817143986246,0.038878690858730844
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.2,Anthracene,58.4068461216894,373.2079812849929,2.3002942111040823,0.03938398259531886
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.30000000000000004,Anthracene,58.4068461216894,361.84369967944997,2.3295807791111973,0.03988540614327242
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.4,Anthracene,58.4068461216894,350.9481695569212,2.3588872930917577,0.040387171191833694
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.5,Anthracene,58.4068461216894,340.6070604238681,2.3878981307875566,0.040883873883763945
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.6,Anthracene,58.4068461216894,330.66136610340624,2.416979575013459,0.04138178544990658
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.7000000000000001,Anthracene,58.4068461216894,321.27853447462144,2.4455527503076055,0.041870994801060636
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.8,Anthracene,58.4068461216894,312.2000668758567,2.474325533537173,0.0423636216956822
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.9,Anthracene,58.4068461216894,303.6239774376586,2.502594988886902,0.04284763097245141
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,1,Anthracene,58.4068461216894,295.4400493395918,2.530626019822238,0.04332755811792565
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.235,Anthracene,58.4068461216894,369.1936078627412,2.3104960328461845,0.03955865084775021
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.1,Anthracene,58.4068461216894,386.68250610399116,2.2671383346413623,0.03881631153166238
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.2,Anthracene,58.4068461216894,374.68559651591085,2.2965775050012005,0.039320347827313445
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.30000000000000004,Anthracene,58.4068461216894,363.2671589796609,2.3258427089210807,0.03982140559473521
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.4,Anthracene,58.4068461216894,352.3927504902494,2.3549293443150563,0.04031940604032295
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.5,Anthracene,58.4068461216894,341.9654286617768,2.3840178974277197,0.0408174393197104
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.6,Anthracene,58.4068461216894,332.03264902586653,2.4128980564838747,0.04131190462598603
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.7000000000000001,Anthracene,58.4068461216894,322.58260121672834,2.4415125256894155,0.041801820981783144
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.8,Anthracene,58.4068461216894,313.5539528502263,2.4699612812889367,0.04228890010843636
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.9,Anthracene,58.4068461216894,304.9271463770163,2.498228288890247,0.042772867476618105
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,1,Anthracene,58.4068461216894,296.69038015545465,2.52627408635015,0.0432530474439026
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.235,Anthracene,58.4068461216894,370.6329488418094,2.3068205148067995,0.0394957212721363
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.1,Benzo[a]pyrene,1.8324605111968386,1849.0070280793002,0.03722431115343269,0.020313840830938453
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.2,Benzo[a]pyrene,1.8324605111968386,1793.6638083910957,0.03769935130391232,0.02057307705871908
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.30000000000000004,Benzo[a]pyrene,1.8324605111968386,1740.319692902719,0.03817718933012771,0.020833840127443163
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.4,Benzo[a]pyrene,1.8324605111968386,1689.4959910471957,0.03865203981795164,0.021092972853590585
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.5,Benzo[a]pyrene,1.8324605111968386,1640.6553325542557,0.03912770719883515,0.02135255137000447
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.6,Benzo[a]pyrene,1.8324605111968386,1593.9455686726885,0.03960165140105195,0.021611189523089283
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.7000000000000001,Benzo[a]pyrene,1.8324605111968386,1549.57313179015,0.040070347344943746,0.021866963626284378
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.8,Benzo[a]pyrene,1.8324605111968386,1506.857397387193,0.040539740634652544,0.022123118281099953
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.9,Benzo[a]pyrene,1.8324605111968386,1466.2108657572933,0.041004116707386434,0.022376534968606407
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,1,Benzo[a]pyrene,1.8324605111968386,1427.1422916827166,0.041467861933191755,0.022629607393890177
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,tauaer,0.235,Benzo[a]pyrene,1.8324605111968386,1774.7179901955797,0.037866742955642706,0.02066442508543375
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.1,Benzo[a]pyrene,1.8324605111968386,2001.0328525449459,0.036016401010415956,0.019654666930253514
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.2,Benzo[a]pyrene,1.8324605111968386,1939.0932910114027,0.03649240386200254,0.019914428517844668
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.30000000000000004,Benzo[a]pyrene,1.8324605111968386,1880.1313740717994,0.03696586247537666,0.02017280167812897
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.4,Benzo[a]pyrene,1.8324605111968386,1824.1887931478561,0.037434827766884796,0.020428722768183916
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.5,Benzo[a]pyrene,1.8324605111968386,1770.8546293237034,0.037901185990659746,0.02068322114396084
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.6,Benzo[a]pyrene,1.8324605111968386,1719.4217399849197,0.03837004688447728,0.020939085262697735
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.7000000000000001,Benzo[a]pyrene,1.8324605111968386,1670.8066298519811,0.038831744709252984,0.021191040391855827
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.8,Benzo[a]pyrene,1.8324605111968386,1624.1425809875025,0.03929306060720233,0.02144278709806345
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.9,Benzo[a]pyrene,1.8324605111968386,1579.6033058128107,0.03975111656895497,0.0216927548103027
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,1,Benzo[a]pyrene,1.8324605111968386,1537.337397755574,0.04020292499173393,0.021939313150860815
0500236,OKANAGAN L D/S KELOWNA STP (DEEP),-119.5134,49.8614,342,2023-08-01,tauaer,0.235,Benzo[a]pyrene,1.8324605111968386,1918.789961619662,0.03665312145881972,0.020002134417008745
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.1,Benzo[a]pyrene,1.8324605111968386,2009.1333647967317,0.03595568395425521,0.019621532761309766
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.2,Benzo[a]pyrene,1.8324605111968386,1947.2604254281805,0.03642842141966373,0.019879512380799498
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.30000000000000004,Benzo[a]pyrene,1.8324605111968386,1888.0869213098763,0.036900767152437466,0.020137278226168374
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.4,Benzo[a]pyrene,1.8324605111968386,1831.7488008867826,0.037370275921940754,0.02039349589996514
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.5,Benzo[a]pyrene,1.8324605111968386,1778.0037175550024,0.03783753268977572,0.02064848462413131
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.6,Benzo[a]pyrene,1.8324605111968386,1726.786604287263,0.03830170503316527,0.02090179013361068
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.7000000000000001,Benzo[a]pyrene,1.8324605111968386,1678.1023564468721,0.03876125845930319,0.021152575033656237
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.8,Benzo[a]pyrene,1.8324605111968386,1631.5092752306323,0.03921900184001212,0.021402372165933842
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.9,Benzo[a]pyrene,1.8324605111968386,1586.9188559964666,0.039674641372140516,0.021651021197847117
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,1,Benzo[a]pyrene,1.8324605111968386,1544.3127373821292,0.04012716403124398,0.02189796930741806
E207466,QUAMICHAN LAKE; CENTRE,-123.6625,48.8003,25,2023-08-01,tauaer,0.235,Benzo[a]pyrene,1.8324605111968386,1926.2853972632463,0.03659351105282613,0.01996960416294359
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0,Anthracene,58.4068461216894,2935.089406806568,0.9780120610038042,0.016744818903012455
0400390,CHARLIE L DEEP STATION 1.2 KM EAST OF PARK,-120.9642,56.3125,693,2023-08-01,depth_m,0.1,Anthracene,58.4068461216894,1167.3260139594427,1.4369526113819608,0.024602468833672363
